millis,x_1,y_1,z_1,x_2,y_2,z_2
45975,7.22,-4.55,5.60,2.95,-9.04,2.76
46000,7.44,-4.97,5.14,2.93,-9.12,2.79
46024,7.21,-5.18,5.75,2.85,-9.09,2.66
46074,7.22,-4.92,5.13,2.87,-9.07,2.80
46099,7.44,-5.27,5.03,2.96,-9.11,2.98
46149,7.41,-4.88,4.95,3.14,-9.13,2.74
46174,7.07,-5.09,4.73,3.00,-9.11,2.91
46225,7.55,-5.34,4.98,2.96,-9.11,2.77
46249,7.17,-4.93,4.90,3.00,-9.09,2.79
46300,6.88,-5.60,4.60,2.83,-9.08,2.73
46323,7.34,-5.52,4.78,2.84,-9.15,2.59
46374,7.30,-5.68,4.96,2.91,-9.03,2.90
46399,6.93,-5.12,4.63,3.09,-9.10,2.69
46424,6.27,-4.18,4.65,2.94,-9.16,3.00
46475,-5.39,-0.73,-4.13,3.00,-9.29,2.94
46499,0.05,6.88,8.77,2.88,-9.20,2.82
46550,8.19,2.85,-0.42,2.31,-9.57,3.30
46574,-5.07,1.26,-0.23,3.49,-8.84,2.95
46624,16.68,-6.04,14.29,3.08,-9.05,2.91
46648,4.45,0.19,3.80,2.72,-9.34,2.87
46699,4.10,-10.51,5.41,3.35,-8.87,2.82
46724,10.23,-3.63,5.44,3.31,-8.88,2.94
46775,4.63,-5.27,6.54,2.89,-9.21,2.85
46798,7.98,-2.90,5.07,2.80,-9.32,2.58
46824,7.28,-4.48,6.79,3.07,-8.91,2.88
46874,7.09,-3.36,5.67,3.04,-9.17,2.92
46899,7.56,-3.86,6.03,2.72,-9.17,2.85
46949,7.24,-3.82,5.79,2.98,-9.08,2.81
46974,7.38,-3.72,5.82,2.99,-9.12,2.63
47025,7.22,-3.81,5.94,2.92,-9.19,3.16
47048,7.46,-3.60,6.09,2.96,-9.16,2.83
47099,7.16,-3.73,5.96,3.18,-9.13,2.89
47124,7.34,-3.66,6.05,3.03,-9.17,2.76
47174,7.37,-3.69,6.14,2.91,-9.08,2.94
47200,7.39,-3.68,5.90,2.89,-9.08,2.92
47224,7.33,-3.85,6.28,2.92,-9.15,2.80
47275,7.37,-3.70,6.13,2.91,-9.13,2.48
47299,7.41,-3.85,6.07,2.86,-9.08,2.43
47349,6.99,-3.55,5.75,2.79,-9.03,3.09
47374,7.38,-3.77,6.09,2.93,-9.24,2.88
47424,7.14,-3.63,5.77,2.89,-9.12,2.80
47449,8.27,-3.91,6.70,2.91,-9.09,3.00
47500,7.54,-3.81,6.26,2.92,-9.11,2.79
47524,7.22,-3.68,5.74,3.05,-9.25,2.88
47575,9.91,-4.02,8.72,2.91,-9.11,2.72
47599,4.72,-4.86,6.40,3.23,-9.00,2.94
47649,7.90,-5.76,5.16,2.90,-9.17,2.65
47674,6.74,-2.87,6.93,2.98,-9.22,2.64
47699,12.47,-2.40,10.96,2.82,-9.26,2.93
47750,5.22,-3.02,4.14,2.90,-9.17,2.69
47774,5.93,-5.76,7.46,3.06,-9.00,3.00
47824,7.52,-3.98,6.31,3.10,-8.89,2.74
47849,6.15,-4.38,6.70,3.00,-9.04,2.78
47899,6.94,-3.50,6.04,2.78,-9.22,3.13
47924,6.65,-4.17,6.31,3.07,-9.05,2.83
47975,6.92,-3.98,6.55,3.01,-9.06,2.91
48000,6.68,-4.19,6.47,3.12,-9.24,3.26
48050,6.85,-4.07,6.51,2.81,-9.17,2.64
48074,6.73,-4.05,6.42,2.83,-9.20,2.68
48099,6.74,-4.00,6.37,2.85,-9.08,2.88
48149,6.79,-4.10,6.39,2.98,-9.11,2.92
48174,6.79,-3.99,6.19,2.88,-9.13,2.59
48225,6.85,-3.97,6.45,3.01,-9.25,2.72
48249,6.71,-4.05,6.32,2.86,-9.00,2.79
48300,6.80,-4.06,6.56,2.93,-9.17,2.67
48324,6.86,-4.01,6.71,2.93,-9.14,2.99
48374,6.56,-4.61,6.58,3.05,-9.07,2.62
48398,6.50,-6.06,4.59,3.09,-9.19,3.11
48450,6.67,-4.93,6.46,2.87,-9.06,2.89
48475,7.24,-4.36,7.22,2.83,-9.23,2.57
48499,7.95,-4.47,6.92,2.91,-9.13,2.71
48549,6.43,-4.32,5.51,3.12,-9.16,2.72
48574,6.45,-4.51,5.71,2.87,-9.13,2.89
48624,6.71,-4.09,5.80,2.92,-9.14,2.73
48649,6.79,-3.49,6.10,2.95,-9.10,3.16
48700,8.27,-4.14,5.47,2.83,-9.11,2.80
48724,7.22,-4.58,5.45,2.85,-9.08,2.69
48775,7.29,-4.51,5.05,2.88,-9.18,2.83
48799,6.31,-4.34,4.80,2.95,-9.17,2.65
48849,8.13,-4.11,4.98,2.89,-9.17,2.63
48874,8.07,-4.16,5.18,2.89,-9.02,2.94
48900,8.35,-3.70,5.18,2.90,-9.10,2.69
48950,7.64,-4.04,5.06,3.03,-9.20,2.64
48974,7.61,-3.77,4.56,2.92,-9.06,2.72
49025,8.30,-4.82,5.23,2.81,-9.13,2.68
49049,7.38,-2.82,4.21,2.87,-9.22,2.68
49099,8.53,-4.55,4.54,2.63,-9.11,2.72
49124,8.00,-3.51,4.88,2.83,-9.26,3.22
49174,8.96,-2.82,3.78,2.74,-9.20,2.97
49199,9.59,-4.04,4.75,2.93,-9.20,3.01
49250,8.31,-3.19,4.69,2.83,-9.02,2.84
49274,6.67,-3.79,4.80,2.86,-9.28,2.88
49300,9.23,-3.20,3.84,2.86,-9.14,2.90
49349,4.27,-7.86,-12.43,2.71,-9.10,2.56
49374,-4.48,13.15,14.21,4.16,-9.07,-0.70
49424,9.02,1.65,11.81,3.73,-8.69,2.33
49449,-8.25,-12.67,-7.40,3.34,-8.85,3.16
49500,14.29,13.81,9.45,2.60,-9.46,2.08
49524,2.08,-4.61,0.18,2.89,-9.16,2.77
49574,12.35,-3.37,10.19,3.79,-8.52,3.14
49599,8.31,-2.78,6.52,2.79,-9.21,2.57
49649,5.78,-3.40,4.78,2.58,-9.46,2.85
49674,7.18,-2.68,5.97,3.29,-8.82,2.64
49700,8.68,-2.91,6.16,2.98,-9.09,2.95
49750,7.79,-2.88,6.44,2.88,-9.16,2.77
49774,8.01,-2.97,6.08,2.74,-9.29,2.63
49824,7.71,-2.94,6.30,3.09,-9.12,2.70
49849,7.74,-2.89,6.01,2.95,-9.11,2.96
49899,7.78,-3.21,6.14,2.95,-9.21,2.74
49925,7.71,-2.93,6.23,2.93,-9.12,2.73
49975,7.67,-2.92,6.16,2.93,-9.17,2.74
49999,7.62,-3.07,6.31,2.81,-9.14,2.73
50050,7.48,-2.98,6.34,3.02,-9.22,2.61
50074,7.60,-2.94,6.02,3.14,-9.20,2.85
50124,7.68,-2.97,6.29,2.92,-9.10,2.49
50149,7.65,-3.11,6.29,2.92,-9.10,2.79
50174,7.48,-2.97,6.12,3.01,-9.12,2.90
50225,7.53,-2.90,5.89,3.02,-9.24,2.47
50249,7.62,-3.08,6.17,2.96,-9.14,2.63
50299,7.55,-2.97,6.12,3.01,-9.12,2.76
50324,7.58,-2.98,6.29,3.07,-9.12,2.80
50374,7.70,-3.00,6.22,2.79,-9.10,2.51
50399,7.68,-3.05,6.08,2.94,-9.13,2.80
50450,7.74,-3.03,5.90,2.98,-9.14,2.83
50475,7.67,-2.93,6.24,2.90,-9.12,2.51
50524,7.67,-2.96,6.32,2.98,-9.10,2.77
50549,7.53,-2.96,6.03,2.99,-9.20,2.85
50574,7.56,-3.00,6.06,2.81,-9.10,2.98
50624,7.69,-2.99,6.00,2.97,-9.11,3.10
50649,7.61,-3.05,6.29,2.94,-9.18,3.12
50700,7.60,-3.09,6.01,2.81,-9.16,2.87
50724,7.63,-2.92,5.90,3.01,-9.09,2.69
50775,7.64,-2.92,6.14,2.79,-9.12,2.65
50799,7.65,-2.98,6.09,2.95,-9.11,2.78
50849,7.54,-2.92,5.92,2.80,-9.10,2.59
50874,7.54,-2.87,6.13,3.20,-9.21,2.72
50923,7.60,-3.04,6.20,2.97,-9.19,2.61
50950,7.51,-3.00,6.24,3.08,-9.14,2.38
50974,7.64,-3.00,6.33,3.08,-9.17,2.74
51024,7.63,-3.03,6.21,2.96,-9.19,2.75
51049,7.64,-2.93,6.11,2.95,-9.07,2.89
51099,7.57,-2.96,6.36,3.01,-9.12,2.86
51124,7.67,-3.02,6.16,3.13,-9.19,2.82
51175,7.63,-2.96,6.05,2.96,-9.18,2.87
51200,7.58,-2.99,6.05,2.94,-9.09,2.83
51250,7.65,-2.98,6.24,2.93,-9.09,2.71
51274,7.60,-3.01,6.19,2.83,-9.15,2.81
51323,7.42,-3.04,6.04,2.84,-9.03,2.65
51349,7.64,-3.06,6.37,3.07,-9.08,2.74
51398,7.63,-3.05,6.21,3.02,-9.07,2.68
51425,7.50,-3.03,6.20,2.78,-9.09,2.82
51449,7.56,-2.99,6.27,3.02,-9.10,2.80
51500,7.62,-2.95,6.13,3.06,-9.18,2.71
51524,7.60,-2.99,6.25,2.96,-9.15,3.06
51574,7.49,-2.97,6.32,2.97,-9.15,2.92
51599,7.68,-3.04,5.83,3.02,-9.09,2.69
51649,7.51,-3.00,6.19,2.93,-9.19,2.37
51675,7.78,-2.92,6.11,2.99,-9.08,3.11
51724,7.66,-3.05,6.16,3.13,-9.18,3.00
51749,7.51,-3.00,6.24,2.99,-9.14,2.94
51799,7.66,-2.90,5.96,2.79,-9.11,2.72
51824,7.54,-3.01,6.15,2.82,-9.12,2.77
51849,7.67,-2.88,5.87,3.03,-9.02,2.63
51899,7.68,-3.02,6.18,2.87,-9.09,2.83
51924,7.55,-3.01,6.00,2.92,-9.13,2.95
51975,7.68,-3.00,6.33,2.96,-9.05,3.00
51999,7.68,-2.89,5.85,2.98,-8.98,2.56
52049,7.55,-3.03,6.13,2.88,-9.14,2.55
52074,7.66,-2.98,6.06,2.94,-9.21,2.78
52123,7.66,-3.00,6.13,2.89,-9.15,2.74
52149,7.68,-2.98,6.16,2.98,-9.15,2.84
52199,7.66,-3.00,6.09,3.08,-9.22,2.79
52225,7.64,-3.07,6.39,2.81,-9.07,2.60
52249,7.57,-2.99,6.00,2.85,-9.16,2.79
52299,7.68,-2.97,6.17,3.08,-9.14,2.99
52324,7.62,-2.92,6.13,2.90,-9.04,2.62
52374,7.64,-3.00,5.99,3.11,-9.09,2.84
52400,7.71,-3.01,6.07,2.93,-9.13,2.51
52450,7.56,-2.91,5.92,3.13,-9.14,2.63
52474,7.60,-2.96,6.20,2.98,-9.17,2.57
52524,7.64,-3.06,6.26,2.84,-9.21,2.89
52549,7.64,-3.03,6.14,2.92,-9.01,2.57
52598,7.55,-2.97,6.13,2.98,-9.15,2.50
52624,7.69,-2.90,6.28,2.95,-9.14,2.84
52649,7.52,-2.97,6.43,2.98,-9.13,2.82
52700,7.77,-2.92,6.06,3.01,-9.19,2.96
52724,7.62,-2.87,6.44,2.82,-9.15,2.91
52774,7.75,-3.00,6.09,2.90,-9.21,2.73
52799,7.64,-3.02,6.21,2.81,-9.16,2.73
52848,7.57,-2.99,6.33,2.75,-9.12,2.87
52874,7.66,-3.03,6.14,2.89,-9.08,2.85
52924,7.68,-2.89,5.89,2.98,-9.10,2.86
52950,7.68,-3.07,6.16,2.99,-9.23,2.83
52999,7.62,-2.94,6.12,2.80,-9.21,3.10
53024,7.60,-2.96,6.14,3.05,-9.18,2.64
53049,7.65,-3.02,6.08,2.83,-9.21,3.05
53099,7.65,-3.02,6.27,3.05,-9.14,2.77
53124,7.67,-2.92,6.00,2.94,-9.13,2.83
53175,7.59,-2.95,6.33,3.04,-9.25,2.77
53199,7.55,-2.99,5.90,2.82,-9.13,2.84
53249,7.65,-2.94,6.11,2.96,-9.13,2.83
53274,7.77,-2.97,6.10,2.89,-9.13,2.90
53323,7.62,-3.01,6.23,2.84,-9.12,2.85
53349,7.66,-2.97,6.16,2.94,-9.07,2.77
53398,7.75,-3.04,6.30,3.02,-9.18,2.72
53425,7.67,-2.93,6.05,2.88,-9.16,2.86
53449,7.62,-2.95,6.04,3.02,-9.14,2.75
53499,7.65,-2.93,5.85,2.94,-9.11,3.14
53524,7.65,-3.00,5.94,3.03,-9.14,2.53
53574,7.66,-2.97,5.84,2.97,-9.11,2.67
53599,7.66,-2.92,6.13,2.96,-9.08,2.56
53648,7.65,-2.97,6.02,2.87,-9.14,2.74
53675,7.70,-2.94,6.02,3.03,-9.06,2.60
53724,7.61,-2.88,5.92,3.04,-9.16,2.98
53749,7.65,-3.03,6.15,2.97,-9.13,2.93
53798,7.49,-2.98,6.10,2.95,-9.12,2.89
53824,7.66,-2.93,5.86,2.98,-9.14,2.74
53873,7.71,-2.94,6.40,2.95,-9.04,2.62
53900,7.57,-2.98,6.42,2.97,-9.14,2.99
53924,7.68,-2.98,6.19,2.99,-9.14,2.71
53975,7.67,-2.93,6.21,2.96,-9.16,2.92
53999,7.69,-2.97,5.88,2.86,-9.14,2.82
54048,7.59,-3.05,6.10,2.93,-9.29,2.79
54074,7.62,-3.02,5.91,2.82,-9.11,2.77
54123,7.63,-3.01,6.41,2.97,-9.11,2.44
54150,7.59,-3.03,5.86,3.04,-9.15,2.79
54199,7.64,-3.07,6.02,2.93,-9.10,2.80
54224,7.54,-2.87,5.97,2.93,-9.14,2.65
54274,7.52,-2.94,6.03,2.81,-9.17,2.86
54298,7.57,-2.99,6.05,3.00,-9.15,2.73
54324,7.69,-2.94,5.82,2.94,-9.08,2.81
54374,7.54,-2.97,6.26,2.97,-9.14,2.73
54400,7.53,-2.95,6.21,3.01,-9.20,2.61
54449,7.51,-2.97,6.02,2.98,-9.15,3.08
54474,7.61,-3.03,5.85,3.01,-9.17,2.70
54523,7.65,-2.96,6.01,2.88,-9.19,2.72
54549,7.72,-3.06,6.22,2.98,-9.20,2.92
54598,7.65,-2.92,5.93,2.98,-9.19,2.91
54624,7.47,-2.96,6.02,2.94,-9.15,2.79
54674,7.51,-3.01,5.89,3.03,-9.10,2.57
54700,7.60,-3.04,6.19,3.04,-9.15,2.95
54724,7.62,-3.07,6.28,2.79,-9.07,2.91
54774,7.73,-2.92,6.10,3.05,-9.18,2.78
54799,7.48,-2.95,5.92,3.02,-9.16,2.80
54848,7.67,-2.98,6.06,2.79,-9.11,2.89
54875,7.62,-2.99,6.02,2.95,-9.22,2.84
54924,7.67,-2.95,6.03,2.93,-9.21,2.53
54949,7.57,-2.94,5.78,3.08,-9.15,2.63
54999,7.65,-3.10,6.01,2.95,-9.14,2.65
55024,7.55,-3.02,6.17,2.97,-9.10,2.79
55073,7.61,-2.86,6.14,3.14,-9.11,2.49
55099,7.63,-2.94,6.25,3.01,-9.14,2.34
55124,7.61,-2.98,6.07,2.91,-9.17,2.87
55174,7.64,-2.93,6.29,3.08,-9.13,2.81
55199,7.61,-2.88,6.20,2.93,-9.18,2.60
55248,7.58,-3.00,6.17,2.84,-9.16,2.63
55274,7.69,-2.96,6.06,2.94,-9.17,2.62
55323,7.57,-2.97,6.31,2.84,-9.07,2.73
55349,7.63,-3.03,6.31,2.90,-9.13,2.79
55399,7.62,-2.97,6.13,2.94,-9.08,2.86
55425,7.61,-3.02,6.15,2.90,-9.09,2.66
55474,7.62,-2.94,6.32,3.09,-9.20,2.73
55499,7.66,-3.00,6.17,3.03,-9.04,2.72
55524,7.56,-2.92,6.16,2.81,-9.14,2.80
55573,7.68,-2.91,6.09,2.93,-9.11,2.63
55599,7.71,-2.92,5.97,3.11,-9.09,2.59
55649,7.57,-2.90,6.21,2.99,-9.16,2.49
55674,7.75,-2.96,6.22,2.95,-9.17,2.80
55724,7.63,-3.09,5.90,3.01,-9.07,2.81
55749,7.60,-2.89,5.84,2.88,-9.07,2.79
55798,7.74,-2.96,5.93,2.98,-9.13,2.76
55824,7.69,-2.89,6.29,3.09,-9.17,2.83
55873,7.64,-3.04,6.31,2.98,-9.19,2.53
55900,7.62,-2.94,6.03,3.07,-9.08,2.45
55924,7.45,-2.99,6.29,2.90,-9.27,2.69
55973,7.65,-2.93,5.89,2.88,-9.15,3.16
55999,7.64,-2.99,6.01,2.96,-9.15,2.69
56048,7.58,-2.98,5.89,2.94,-9.10,2.51
56074,7.66,-3.06,6.23,2.91,-9.19,2.80
56123,7.65,-3.04,5.87,3.08,-9.14,2.86
56150,7.77,-2.94,6.19,3.14,-9.13,2.68
56199,7.65,-2.96,6.34,2.78,-9.12,2.77
56224,7.62,-2.85,5.98,2.88,-9.21,2.76
56273,7.60,-3.02,5.92,2.80,-9.15,2.81
56299,7.66,-2.95,6.26,2.94,-9.16,2.98
56349,7.45,-2.95,5.91,2.90,-9.18,2.79
56374,7.75,-3.05,6.04,2.80,-9.15,2.67
56399,7.62,-2.94,6.11,2.87,-9.16,2.67
56449,7.78,-2.97,6.03,3.09,-9.16,2.72
56474,7.60,-2.89,5.95,3.13,-9.16,2.89
56523,7.63,-3.01,6.08,3.02,-9.09,2.97
56549,7.52,-2.97,5.92,2.91,-9.12,2.79
56598,7.65,-2.95,6.23,2.83,-9.08,3.01
56625,7.63,-2.99,6.30,2.95,-9.11,2.83
56674,7.75,-2.97,5.94,2.91,-9.18,2.59
56699,7.48,-3.02,6.26,3.08,-9.07,3.03
56750,7.68,-2.88,6.08,2.92,-9.27,3.15
56773,7.68,-3.00,6.04,2.82,-9.18,3.02
56799,7.61,-2.90,5.93,3.06,-9.14,2.90
56848,7.63,-3.07,6.18,2.88,-9.09,2.67
56875,7.63,-2.98,6.19,2.96,-9.11,2.86
56924,7.72,-2.99,6.00,2.92,-9.23,2.82
56949,7.55,-2.95,6.42,2.86,-9.10,2.71
56998,7.67,-3.02,6.22,2.78,-9.06,2.67
57024,7.67,-2.98,5.98,2.92,-9.06,2.64
57074,7.70,-3.10,6.26,3.02,-9.18,2.80
57099,7.58,-3.02,5.91,2.98,-9.21,2.60
57150,7.49,-2.97,5.81,2.95,-9.10,2.83
57175,7.72,-3.00,5.97,2.94,-9.17,2.77
57199,7.66,-2.94,6.23,3.01,-9.07,2.95
57248,7.53,-2.93,6.31,2.94,-9.08,2.66
57274,7.61,-3.01,6.26,2.88,-9.15,2.79
57323,7.67,-2.95,6.23,3.01,-9.14,2.53
57349,7.65,-3.10,6.35,2.72,-9.16,2.87
57399,7.63,-2.94,6.13,3.06,-9.21,2.94
57424,7.72,-2.96,6.28,2.90,-9.16,2.92
57475,7.62,-2.95,6.00,2.99,-9.18,2.88
57498,7.68,-2.97,6.07,2.94,-9.24,2.85
57549,7.56,-2.93,6.20,2.95,-9.05,2.60
57573,7.51,-3.01,6.17,2.79,-9.17,2.60
57600,7.71,-2.91,6.14,2.97,-9.21,2.79
57649,7.61,-3.01,6.03,2.95,-9.16,3.24
57674,7.65,-3.01,6.02,3.00,-9.11,2.75
57723,7.50,-3.09,6.09,3.03,-9.14,2.85
57749,7.72,-2.95,6.10,2.90,-9.16,2.98
57799,7.71,-3.03,6.09,2.85,-9.20,2.81
57824,7.73,-3.03,6.39,2.86,-9.19,2.56
57875,7.69,-3.01,5.96,2.97,-9.10,2.77
57899,7.64,-2.93,6.11,2.90,-9.25,2.51
57950,7.57,-2.92,6.28,2.99,-9.12,2.94
57974,7.49,-3.04,6.19,2.91,-9.11,2.62
57999,7.59,-2.97,6.20,2.94,-9.12,2.75
58048,7.70,-3.03,6.11,2.91,-9.11,2.57
58074,7.71,-2.90,6.14,2.94,-9.18,2.82
58124,7.67,-3.04,6.29,2.94,-9.17,2.90
58149,7.66,-2.97,6.20,2.77,-9.11,2.93
58200,7.66,-2.94,6.25,2.87,-9.08,2.78
58224,-0.24,-8.13,7.48,3.02,-9.20,2.38
58274,7.78,-3.14,4.94,2.30,-9.60,3.19
58298,8.94,-1.55,4.19,2.73,-9.28,2.68
58349,9.91,-2.05,4.38,2.99,-9.16,2.60
58374,9.06,-2.87,7.15,2.93,-9.17,2.80
58399,7.97,-2.79,6.43,2.88,-9.13,2.82
58448,7.52,-1.50,2.06,2.82,-9.21,2.60
58474,7.60,-1.82,4.33,3.06,-9.19,2.26
58524,10.51,-0.95,5.91,4.23,-8.06,3.64
58549,7.27,-3.69,4.92,2.37,-8.96,3.20
58599,8.20,-2.54,5.03,2.73,-9.13,3.13
58625,8.99,-2.11,5.00,3.12,-8.92,2.70
58675,9.24,-2.11,4.93,2.72,-9.26,2.74
58699,9.14,-2.25,4.97,2.48,-9.37,2.74
58749,7.74,-1.47,3.71,2.78,-9.29,2.75
58773,10.48,-1.38,4.78,2.70,-9.26,2.65
58824,9.49,-1.42,3.88,2.61,-9.17,2.60
58850,9.72,-1.60,3.80,2.79,-9.17,3.03
58874,8.72,-1.90,4.17,2.44,-9.43,2.70
58925,9.22,-1.87,4.32,2.99,-8.99,2.38
58949,9.41,-1.50,4.23,2.83,-9.06,2.78
58999,9.19,-1.78,4.30,2.49,-9.39,2.84
59024,9.07,-1.60,4.30,2.52,-9.20,2.63
59074,8.76,-1.99,4.72,2.75,-9.22,2.57
59099,9.20,-1.83,4.56,2.56,-9.30,2.78
59150,9.05,-2.08,4.63,2.78,-9.18,2.58
59174,9.09,-1.89,4.58,2.31,-9.43,2.58
59225,9.17,-2.03,4.94,2.38,-9.53,2.50
59249,9.27,-1.75,4.75,2.47,-9.56,2.85
59274,9.02,-2.05,4.59,2.97,-9.02,2.76
59324,8.92,-1.71,4.60,2.83,-9.13,2.84
59350,9.01,-1.90,4.27,2.16,-9.54,2.71
59400,10.85,-0.96,3.31,2.71,-9.28,2.75
59424,8.95,-2.35,4.15,3.04,-8.93,3.03
59474,11.66,-2.06,4.91,2.73,-9.26,2.87
59498,8.04,-0.79,2.79,2.82,-8.92,4.45
